ID,Artist_ID,Album_Title,Genre,Year,Tracks,Sales,Avg_Rating,Controversy_Std,Sales_Potential_Score,Artistic_Value_Score,Composite_Score,Investment_Grade,Recommendation
55286,19362,Albanian Loves Shock Spread Skoda,Punk,2005,3,690981,2.5,1.3228756555322954,81.382,55.72474768348053,69.83623645756624,B - Worth Investing,High commercial potential
91874,10953,Cuddly Mine Catch me Sheep So Intuitive,Gospel,2010,5,123902,1.0,0.8660254037844386,95.8805,38.0,69.834275,B - Worth Investing,High commercial potential
47962,22319,They Were Referee Flippin' Pony,Indie,2010,5,800677,1.0,0.8660254037844386,95.8805,38.0,69.834275,B - Worth Investing,High commercial potential; Proven sales track record
41131,3516,Pahari,Indietronica,2019,14,436954,4.0,0.0,56.607,86.0,69.83385000000001,B - Worth Investing,Critically acclaimed; Consensus among critics; Substantial content volume
16911,45062,Financial,Electro-Pop,2014,7,160612,3.3333333333333335,0.7637626158259733,69.2755,70.51416229645137,69.83289803340313,B - Worth Investing,Solid reviews
62302,42474,Green,Pop,2014,7,41188,3.3333333333333335,0.7637626158259733,69.2755,70.51416229645137,69.83289803340313,B - Worth Investing,Solid reviews
47367,10033,Towering In the Sky Tiny known Elephant,Pop-Rock,2011,5,968441,2.8333333333333335,1.0408329997330663,75.98,62.3148290817867,69.83067308680403,B - Worth Investing,Proven sales track record
70316,44004,Automotive mechanic,Indie,2011,5,403784,2.8333333333333335,1.0408329997330663,75.98,62.3148290817867,69.83067308680403,B - Worth Investing,Balanced profile
60978,48378,Hunter Microwave Nepal,Indie,2011,5,313157,2.8333333333333335,1.0408329997330663,75.98,62.3148290817867,69.83067308680403,B - Worth Investing,Balanced profile
22129,1070,Towering,Parody,2001,9,631396,1.1666666666666667,0.7637626158259733,93.541,40.8474956297847,69.82892303340311,B - Worth Investing,High commercial potential
3777,32563,Hook Tomorrow First Panda Luxembourg,Black Metal,2001,9,92229,1.1666666666666667,0.7637626158259733,93.541,40.8474956297847,69.82892303340311,B - Worth Investing,High commercial potential
93739,37463,Cool Huge,Compilation,2001,9,710750,1.1666666666666667,0.7637626158259734,93.541,40.847495629784696,69.82892303340311,B - Worth Investing,High commercial potential
73726,18856,That Doggies Complete,Rap,2010,5,315930,3.5,1.0,68.499,71.45299461620749,69.82829757729337,B - Worth Investing,Solid reviews
65385,2049,Intelligent Strict,Brit-Pop,2012,2,4472,3.1666666666666665,1.2583057392117916,73.666,65.13700352153108,69.82795158468899,B - Worth Investing,Solid reviews
92785,16999,In the Sky Remake,Black Metal,2003,2,333855,2.3333333333333335,1.4433756729740643,83.869,52.666666666666664,69.82795,B - Worth Investing,High commercial potential
99025,39525,Flip,Hard Rock,2008,14,380289,1.1666666666666667,0.2886751345948129,90.683,44.33333333333333,69.82565000000001,B - Worth Investing,High commercial potential; Consensus among critics; Substantial content volume
93473,18237,Squirrel Shock Tetum,Punk,2013,11,139932,2.5,0.5,76.86,61.22649730810374,69.82492378864669,B - Worth Investing,Consensus among critics
3661,20608,Detailed China Clamp Incredible,Black Metal,2018,6,837715,3.6666666666666665,0.7637626158259733,64.8955,75.8474956297847,69.82389803340311,B - Worth Investing,Solid reviews; Proven sales track record
30111,23995,Pony In the Sky Mental Like France,Parody,2018,6,130618,3.6666666666666665,0.7637626158259733,64.8955,75.8474956297847,69.82389803340311,B - Worth Investing,Solid reviews
91999,5035,Lizard,Indietronica,2018,6,365300,3.6666666666666665,0.7637626158259733,64.8955,75.8474956297847,69.82389803340311,B - Worth Investing,Solid reviews
95395,28820,Mine Strong Discovery,Deep House,2018,6,765549,3.6666666666666665,0.7637626158259733,64.8955,75.8474956297847,69.82389803340311,B - Worth Investing,Solid reviews
56021,2400,Not My Russian Tagiz House,Progressive,2010,2,387208,1.6666666666666667,1.2583057392117918,90.838,44.137003521531085,69.822551584689,B - Worth Investing,High commercial potential
5313,11649,Hysterical Sick Forget It Upset Developer,Indie,2006,12,378386,3.0,0.5,71.126,68.22649730810375,69.82122378864669,B - Worth Investing,Solid reviews; Consensus among critics; Substantial content volume
73020,28345,Cause Bangla Mandarin Stereotyped Incredible,Brit-Pop,2002,9,340014,2.0,0.8660254037844386,84.402,52.0,69.8211,B - Worth Investing,High commercial potential
45276,25893,Headless Pig Latin Indonesia,Alternative,2002,9,75259,2.0,0.8660254037844386,84.402,52.0,69.8211,B - Worth Investing,High commercial potential
80610,48685,Greatest Hits,Compilation,2002,9,243670,2.0,0.8660254037844386,84.402,52.0,69.8211,B - Worth Investing,High commercial potential
6643,45076,Strong Event Planner,Boy Band,2010,4,133331,2.6666666666666665,1.1547005383792515,78.4005,59.333333333333336,69.82027500000001,B - Worth Investing,Balanced profile
56684,36351,Weak To Nepal,Country,2010,4,644132,2.6666666666666665,1.1547005383792515,78.4005,59.333333333333336,69.82027500000001,B - Worth Investing,Balanced profile
19353,12348,Former Driver Rock,Electro-Pop,2007,12,928466,1.5,0.5,88.30550000000001,47.22649730810374,69.81994878864668,B - Worth Investing,High commercial potential; Consensus among critics; Substantial content volume; Proven sales track record
62116,18888,Isuzu Fiat Thunder Forgive Me For,Indietronica,2007,12,492342,1.5,0.5,88.30550000000001,47.22649730810374,69.81994878864668,B - Worth Investing,High commercial potential; Consensus among critics; Substantial content volume
22513,13787,For my Come On I'll,Pop,2017,7,727968,1.6666666666666667,0.7637626158259734,87.797,47.847495629784696,69.81972303340311,B - Worth Investing,High commercial potential
63608,20853,Different Connect FAW Lucky,Compilation,2008,9,989191,2.1666666666666665,0.7637626158259733,82.069,54.8474956297847,69.81932303340312,B - Worth Investing,High commercial potential; Proven sales track record
37372,12562,Eleven Assistant,Indie,2002,10,550609,2.3333333333333335,0.7637626158259733,80.7025,56.51416229645137,69.81774803340312,B - Worth Investing,High commercial potential
89344,35694,My Life My Fluffy FAW Primrose,Hard Rock,2002,10,759458,2.3333333333333335,0.7637626158259733,80.7025,56.51416229645137,69.81774803340312,B - Worth Investing,High commercial potential
7764,34890,Hasta l'huego Cowboy,Western,2016,4,829776,1.8333333333333333,1.0408329997330665,87.40050000000001,48.3148290817867,69.81194808680402,B - Worth Investing,High commercial potential; Proven sales track record
65182,32944,kill,Gospel,2016,4,398194,1.8333333333333333,1.0408329997330665,87.40050000000001,48.3148290817867,69.81194808680402,B - Worth Investing,High commercial potential
66877,655,kill Discovery Richer Barbie,Hard Rock,2016,4,460232,1.8333333333333333,1.0408329997330665,87.40050000000001,48.3148290817867,69.81194808680402,B - Worth Investing,High commercial potential
22856,29334,Reforge Escape,Latino,2016,4,249133,1.8333333333333333,1.0408329997330665,87.40050000000001,48.3148290817867,69.81194808680402,B - Worth Investing,High commercial potential
64130,37764,Isuzu Cultural Would You Brawny Find,Indie,2007,2,623123,3.0,1.3228756555322954,77.24600000000001,60.72474768348053,69.81143645756624,B - Worth Investing,Solid reviews
35310,8929,Microwave In the Night War Event Planner Tutti i Frutti,K-Pop,2012,4,602702,1.6666666666666667,1.0408329997330665,90.3975,44.648162415120034,69.81029808680401,B - Worth Investing,High commercial potential
4868,20521,Photographer Sweden,Punk,2012,4,777487,1.6666666666666667,1.0408329997330665,90.3975,44.648162415120034,69.81029808680401,B - Worth Investing,High commercial potential
55261,46203,Never Forget the Mercedes Shaggy,Progressive,2012,4,758483,1.6666666666666667,1.0408329997330665,90.3975,44.648162415120034,69.81029808680401,B - Worth Investing,High commercial potential
97474,4143,As Consistent,Brit-Pop,2012,4,323647,1.6666666666666667,1.0408329997330665,90.3975,44.648162415120034,69.81029808680401,B - Worth Investing,High commercial potential
4467,40837,Good Icer Morgan Financial,K-Pop,2015,9,171072,3.1666666666666665,0.5773502691896258,70.47149999999999,69.0,69.809325,B - Worth Investing,Solid reviews
5372,8107,Substantial Color,Rap,2015,9,346930,3.1666666666666665,0.5773502691896258,70.47149999999999,69.0,69.809325,B - Worth Investing,Solid reviews
65407,20465,Dark Red Alan They Made Lover,Ambient,2015,6,496988,4.166666666666667,0.7637626158259734,59.1415,82.8474956297847,69.80919803340312,B - Worth Investing,Critically acclaimed
96268,45350,Ferret Fire Of Destiny Time,Dance,2015,6,797761,4.166666666666667,0.7637626158259734,59.1415,82.8474956297847,69.80919803340312,B - Worth Investing,Critically acclaimed
24101,1866,Goodbye my Old State of My Fluffy,Jazz,2000,4,644002,2.5,1.3228756555322954,81.33200000000001,55.72474768348053,69.80873645756624,B - Worth Investing,High commercial potential
14735,6661,Inside Your Made in,Retro,2002,9,452606,2.5,0.8660254037844386,78.6515,59.0,69.808325,B - Worth Investing,Balanced profile
93009,17412,Sudden,Holy Metal,2015,4,477533,2.6666666666666665,1.0408329997330663,78.938,58.64816241512004,69.80757308680403,B - Worth Investing,Balanced profile
24036,13987,Drafter Strong,Holy Metal,2014,2,283755,1.8333333333333333,1.1547005383792517,90.1035,45.0,69.806925,B - Worth Investing,High commercial potential
74252,45372,Salads Never Forget the Moves Panda,Latino,2014,2,828377,1.8333333333333333,1.1547005383792517,90.1035,45.0,69.806925,B - Worth Investing,High commercial potential; Proven sales track record
36527,28460,Just For Sunshine Moneky Fear,Live,2014,2,414669,1.8333333333333333,1.1547005383792517,90.1035,45.0,69.806925,B - Worth Investing,High commercial potential
16317,20436,Spain Dongfeng Poor,Live,2014,2,400987,1.8333333333333333,1.1547005383792517,90.1035,45.0,69.806925,B - Worth Investing,High commercial potential
39953,44813,For You Wipe Driving the Reborn Excalibur,Electro-Pop,2010,12,75812,4.333333333333333,0.28867513459481287,54.9215,88.0,69.806825,B - Worth Investing,Critically acclaimed; Consensus among critics; Substantial content volume
70729,20837,Plants How Sad,Blues,2010,12,580819,4.333333333333333,0.28867513459481287,54.9215,88.0,69.806825,B - Worth Investing,Critically acclaimed; Consensus among critics; Substantial content volume
56897,20499,Believe Lover Aboriginal No Human,Death Metal,2000,7,884136,1.0,0.8660254037844386,95.827,38.0,69.80485,B - Worth Investing,High commercial potential; Proven sales track record
5208,44614,Is as Would You,Pop,2009,5,818835,3.3333333333333335,1.0408329997330663,70.2045,69.31482908178671,69.80414808680402,B - Worth Investing,Solid reviews; Proven sales track record
14081,11506,Administrative Hysterical,Indie,2009,5,615833,3.3333333333333335,1.0408329997330663,70.2045,69.31482908178671,69.80414808680402,B - Worth Investing,Solid reviews
62052,32880,Assistant Capybara Klingon,Western,2003,15,980325,1.1666666666666667,0.2886751345948129,90.642,44.33333333333333,69.8031,B - Worth Investing,High commercial potential; Consensus among critics; Substantial content volume; Proven sales track record
30889,22841,Complete Lawyer,J-Rock,2005,3,774011,1.6666666666666667,1.2583057392117918,90.8025,44.137003521531085,69.803026584689,B - Worth Investing,High commercial potential
80683,36361,Traditional Shame Music,Pop-Rock,2005,3,11438,1.6666666666666667,1.2583057392117918,90.8025,44.137003521531085,69.803026584689,B - Worth Investing,High commercial potential
48240,8369,Sorry Tomorrow Min Nan Medical Steel,Country,2005,3,642080,1.6666666666666667,1.2583057392117918,90.8025,44.137003521531085,69.803026584689,B - Worth Investing,High commercial potential
79628,18713,Vicuna Direful Incredible Call me,Electro-Pop,2005,3,467486,1.6666666666666667,1.2583057392117918,90.8025,44.137003521531085,69.803026584689,B - Worth Investing,High commercial potential
95495,23685,I Really Want Actual Pahari Careful Asleep,Progressive,2008,12,587254,2.5,0.5,76.81700000000001,61.22649730810374,69.80127378864668,B - Worth Investing,Consensus among critics; Substantial content volume
12806,24365,Carrot For The Galileo,Trap,2006,5,521653,3.6666666666666665,1.0408329997330663,67.472,72.64816241512003,69.80127308680402,B - Worth Investing,Solid reviews
27390,6248,Bug Than,Pop-Rock,2006,5,943654,3.6666666666666665,1.0408329997330663,67.472,72.64816241512003,69.80127308680402,B - Worth Investing,Solid reviews; Proven sales track record
85514,1923,Inside the Kia Hills,Pop,2006,5,342237,3.6666666666666665,1.0408329997330663,67.472,72.64816241512003,69.80127308680402,B - Worth Investing,Solid reviews
23249,33422,Believe,Compilation,2006,10,525194,1.1666666666666667,0.5773502691896257,93.363,41.0,69.79965,B - Worth Investing,High commercial potential
17078,1708,Mitsubishi I Ain't No Print Is as,Techno,2015,4,297717,2.1666666666666665,1.0408329997330663,84.648,51.648162415120034,69.79807308680402,B - Worth Investing,High commercial potential
68086,3680,George The One,Parody,2015,4,932201,2.1666666666666665,1.0408329997330663,84.648,51.648162415120034,69.79807308680402,B - Worth Investing,High commercial potential; Proven sales track record
26151,31505,Country Arabic Yesterday Hysterical Unhappy,Rap,2015,4,431738,2.1666666666666665,1.0408329997330663,84.648,51.648162415120034,69.79807308680402,B - Worth Investing,High commercial potential
68310,26667,California Of Love,Rock,2015,4,326332,2.1666666666666665,1.0408329997330663,84.648,51.648162415120034,69.79807308680402,B - Worth Investing,High commercial potential
69458,24626,Unhappy Is as,Indie,2015,4,773170,2.1666666666666665,1.0408329997330663,84.648,51.648162415120034,69.79807308680402,B - Worth Investing,High commercial potential
23789,10010,Massive,Heavy Metal,2012,8,906164,1.6666666666666667,0.7637626158259734,87.75450000000001,47.847495629784696,69.79634803340312,B - Worth Investing,High commercial potential; Proven sales track record
77945,3886,Guitar Detailed Guilty Matter Arabic,Jazz,2012,8,136001,1.6666666666666667,0.7637626158259733,87.75450000000001,47.8474956297847,69.79634803340312,B - Worth Investing,High commercial potential
4249,21764,I'm Da Real I'll Of Hear known,Hard Rock,2007,5,361017,1.6666666666666667,1.0408329997330665,90.36149999999999,44.648162415120034,69.790498086804,B - Worth Investing,High commercial potential
52960,32068,Tiny,Techno,2007,5,812357,1.6666666666666667,1.0408329997330665,90.36149999999999,44.648162415120034,69.790498086804,B - Worth Investing,High commercial potential; Proven sales track record
3312,31912,Eastern Tomorrow,J-Rock,2016,9,344082,1.0,0.5,93.9775,40.22649730810374,69.78954878864668,B - Worth Investing,High commercial potential; Consensus among critics
96645,17084,The Goblin Bike Ride,Indie,2016,9,655475,1.0,0.5,93.9775,40.22649730810374,69.78954878864668,B - Worth Investing,High commercial potential; Consensus among critics
61641,845,Dog Icer I Ain't No Spider,Jazz,2006,6,213601,2.8333333333333335,1.0408329997330663,75.90400000000001,62.3148290817867,69.78887308680402,B - Worth Investing,Balanced profile
33289,43525,Flying Goats As a Matteo In The Sky,Brit-Pop,2015,13,973626,2.6666666666666665,0.2886751345948129,73.434,65.33333333333333,69.7887,B - Worth Investing,Consensus among critics; Substantial content volume; Proven sales track record
17865,26346,Talented Turkish,Compilation,2009,2,175501,1.1666666666666667,1.1547005383792517,95.524,38.333333333333336,69.7882,B - Worth Investing,High commercial potential
14929,29887,Pakistan Falling in Love with,Rock,2003,10,667829,2.1666666666666665,0.7637626158259733,82.011,54.8474956297847,69.78742303340312,B - Worth Investing,High commercial potential
28044,46504,Just for Ferret Cause Effect,Punk,2017,4,209644,2.3333333333333335,1.0408329997330663,81.6285,55.3148290817867,69.78734808680402,B - Worth Investing,High commercial potential
41385,37250,From the Streets Riding Bertie Preschool Teacher In the Sky,Trap,2017,4,978542,2.3333333333333335,1.0408329997330663,81.6285,55.3148290817867,69.78734808680402,B - Worth Investing,High commercial potential; Proven sales track record
8068,47827,Honor Historical Turkmenistan Substantial,Pop-Rock,2017,4,827605,2.3333333333333335,1.0408329997330663,81.6285,55.3148290817867,69.78734808680402,B - Worth Investing,High commercial potential; Proven sales track record
47117,42679,Let's Go I Ain't No Remarkable Alpaca,Indie,2017,4,237476,2.3333333333333335,1.0408329997330663,81.6285,55.3148290817867,69.78734808680402,B - Worth Investing,High commercial potential
72122,47974,Don't Abuse The Niichan Or Else,J-Rock,2002,13,859220,1.5,0.5,88.244,47.22649730810374,69.78612378864669,B - Worth Investing,High commercial potential; Consensus among critics; Substantial content volume; Proven sales track record
15023,27997,Girl Honda,Indie,2007,3,745942,3.1666666666666665,1.2583057392117916,73.5895,65.13700352153108,69.78587658468899,B - Worth Investing,Solid reviews
42573,52,Obvious Better Off Confident Next to,Rock,2007,3,284504,3.1666666666666665,1.2583057392117916,73.5895,65.13700352153108,69.78587658468899,B - Worth Investing,Solid reviews
54854,88,Financial,Blues,2013,7,291551,3.6666666666666665,0.7637626158259733,64.8255,75.8474956297847,69.78539803340311,B - Worth Investing,Solid reviews
67937,35654,Rich Bertie,Live,2013,7,828242,3.6666666666666665,0.7637626158259733,64.8255,75.8474956297847,69.78539803340311,B - Worth Investing,Solid reviews; Proven sales track record
30019,26750,Porsche They Were Big,Dance,2013,7,64120,3.6666666666666665,0.7637626158259733,64.8255,75.8474956297847,69.78539803340311,B - Worth Investing,Solid reviews
56129,6204,Monkey Sunshine Of Death,Trap,2013,7,594762,3.6666666666666665,0.7637626158259733,64.8255,75.8474956297847,69.78539803340311,B - Worth Investing,Solid reviews
74039,20177,No Pantalones Clamp You Ugly,Retro,2009,8,432451,3.3333333333333335,0.7637626158259733,69.188,70.51416229645137,69.78477303340313,B - Worth Investing,Solid reviews
6767,39078,China Desperate Sky Tomorrow The,Rock,2005,6,501763,3.5,1.0,68.419,71.45299461620749,69.78429757729337,B - Worth Investing,Solid reviews
37748,48986,Hook Loves,Boy Band,2011,5,411661,1.8333333333333333,1.0408329997330665,87.35000000000001,48.3148290817867,69.78417308680403,B - Worth Investing,High commercial potential
2652,11099,Miami Obasan Mangiato Worker,Techno,2000,4,486778,1.6666666666666667,1.2583057392117918,90.76650000000001,44.137003521531085,69.783226584689,B - Worth Investing,High commercial potential
39028,43816,Vicuna Typical Leopard,Rock,2000,4,81520,1.6666666666666667,1.2583057392117918,90.76650000000001,44.137003521531085,69.783226584689,B - Worth Investing,High commercial potential
35779,4461,Than Of Love Creator Face Existing,Indie,2016,11,644161,0.8333333333333334,0.28867513459481287,94.962,39.0,69.7791,B - Worth Investing,High commercial potential; Consensus among critics
63074,5396,Mister Tamil,Live,2001,13,413659,3.0,0.5,71.04700000000001,68.22649730810375,69.7777737886467,B - Worth Investing,Solid reviews; Consensus among critics; Substantial content volume
65621,29673,Ermine,Punk,2011,10,433481,1.0,0.5,93.95599999999999,40.22649730810374,69.77772378864668,B - Worth Investing,High commercial potential; Consensus among critics
73509,41461,Summer Eleven Ultra-Maximus Bangladesh Blue,Latino,2010,5,619878,2.6666666666666665,1.0408329997330663,78.87950000000001,58.64816241512004,69.77539808680402,B - Worth Investing,Balanced profile
16793,37782,China Editor Legs,Pop-Rock,2010,5,335682,2.6666666666666665,1.0408329997330663,78.87950000000001,58.64816241512004,69.77539808680402,B - Worth Investing,Balanced profile
72825,36294,Confident Better Iran,Live,2010,5,163205,2.6666666666666665,1.0408329997330663,78.87950000000001,58.64816241512004,69.77539808680402,B - Worth Investing,Balanced profile
91848,27922,Hare Chef,Electro-Pop,2010,5,660409,2.6666666666666665,1.0408329997330663,78.87950000000001,58.64816241512004,69.77539808680402,B - Worth Investing,Balanced profile
71122,4016,Algerian Story of,Pop-Rock,2005,5,706794,2.6666666666666665,1.1547005383792515,78.31700000000001,59.333333333333336,69.77435000000001,B - Worth Investing,Balanced profile
61501,17164,Of Love Isuzu Shield Camel,Techno,2001,15,629514,3.3333333333333335,0.2886751345948129,66.3165,74.0,69.77407500000001,B - Worth Investing,Solid reviews; Consensus among critics; Substantial content volume
96989,36455,Chip,Gospel,2001,15,611469,3.3333333333333335,0.2886751345948129,66.3165,74.0,69.77407500000001,B - Worth Investing,Solid reviews; Consensus among critics; Substantial content volume
47392,28720,Sew on Which Side Bread Is Buttered Song Moroccan,Rap,2017,7,660794,0.8333333333333334,0.5773502691896258,96.03,37.66666666666667,69.76650000000001,B - Worth Investing,High commercial potential
73537,36862,Speech-Language Pathologist Alan Psychologist That's my,Blues,2002,3,349738,3.0,1.3228756555322954,77.164,60.72474768348053,69.76633645756624,B - Worth Investing,Solid reviews
88395,37034,Chip I'm Porsche Car Magical,Pop,2002,3,317002,3.0,1.3228756555322954,77.164,60.72474768348053,69.76633645756624,B - Worth Investing,Solid reviews
8579,3074,Hungary Detailed Balance Medical Believe,Indie,2002,3,28099,3.0,1.3228756555322954,77.164,60.72474768348053,69.76633645756624,B - Worth Investing,Solid reviews
72880,23938,Deaf,Latino,2013,11,452715,0.6666666666666666,0.28867513459481287,96.30199999999999,37.33333333333333,69.7661,B - Worth Investing,High commercial potential; Consensus among critics
15986,3814,Terrible Than,Punk,2006,11,397650,1.0,0.5,93.934,40.22649730810374,69.76562378864669,B - Worth Investing,High commercial potential; Consensus among critics
45646,773,Big,Metal,2006,11,167073,1.0,0.5,93.934,40.22649730810374,69.76562378864669,B - Worth Investing,High commercial potential; Consensus among critics
19931,16136,Stick Adjoining,J-Rock,2006,11,467319,1.0,0.5,93.934,40.22649730810374,69.76562378864669,B - Worth Investing,High commercial potential; Consensus among critics
8407,19664,Friendly Melayu Indonesian,Blues,2005,4,127430,3.3333333333333335,1.1547005383792515,72.8465,66.0,69.76557500000001,B - Worth Investing,Solid reviews
13434,40017,Friendly,Folk,2005,4,671591,3.3333333333333335,1.1547005383792515,72.8465,66.0,69.76557500000001,B - Worth Investing,Solid reviews
21693,38856,Of Death We Go!,Brit-Pop,2002,6,834355,1.6666666666666667,1.0408329997330665,90.3145,44.648162415120034,69.76464808680402,B - Worth Investing,High commercial potential; Proven sales track record
47725,34515,Of Drafter,Rap,2002,6,230041,1.6666666666666667,1.0408329997330665,90.3145,44.648162415120034,69.76464808680402,B - Worth Investing,High commercial potential
65258,38818,Capybara Big,Trap,2010,5,496381,2.1666666666666665,1.0408329997330663,84.586,51.648162415120034,69.76397308680401,B - Worth Investing,High commercial potential
64702,25878,Reloaded,Live,2010,5,5579,2.1666666666666665,1.0408329997330663,84.586,51.648162415120034,69.76397308680401,B - Worth Investing,High commercial potential
47595,29672,Firetruck Bling-a-ding Brash,K-Pop,2010,5,499071,2.1666666666666665,1.0408329997330663,84.586,51.648162415120034,69.76397308680401,B - Worth Investing,High commercial potential
9648,45488,Word Pleasant Sandwiches,Hard Rock,2004,6,978983,3.3333333333333335,1.0408329997330663,70.13000000000001,69.31482908178671,69.76317308680403,B - Worth Investing,Solid reviews; Proven sales track record
89927,10843,RAM Trucks Next to Indonesia Various Bertie,Jazz,2006,6,161956,1.8333333333333333,1.0408329997330665,87.3115,48.3148290817867,69.76299808680402,B - Worth Investing,High commercial potential
77644,22952,Administrative Federal Deafening High,Techno,2006,6,374272,1.8333333333333333,1.0408329997330665,87.3115,48.3148290817867,69.76299808680402,B - Worth Investing,High commercial potential
32481,24246,Weak Photographer Bear,Compilation,2006,6,191598,1.8333333333333333,1.0408329997330665,87.3115,48.3148290817867,69.76299808680402,B - Worth Investing,High commercial potential
61138,21309,Forgive The Vampire Ritual Doggies,Punk,2006,6,414208,1.8333333333333333,1.0408329997330665,87.3115,48.3148290817867,69.76299808680402,B - Worth Investing,High commercial potential
22187,17422,Electrical Inconcepibile Bosnia and Herzegovina,Indie,2003,13,660895,2.5,0.5,76.7425,61.22649730810374,69.76029878864668,B - Worth Investing,Consensus among critics; Substantial content volume
27720,40271,Inner Infiniti I'm,Deep House,2003,13,500094,2.5,0.5,76.7425,61.22649730810374,69.76029878864668,B - Worth Investing,Consensus among critics; Substantial content volume
28337,47463,Beautiful People Matter Of Destiny,Rap,2017,7,588764,1.8333333333333333,0.7637626158259733,86.325,49.51416229645137,69.76012303340312,B - Worth Investing,High commercial potential
96817,24846,Persian Terrible Magic Of Love,Brit-Pop,2017,7,480577,1.8333333333333333,0.7637626158259734,86.325,49.51416229645136,69.76012303340312,B - Worth Investing,High commercial potential
1152,34300,Impressive Hungary Driver,Brit-Pop,2017,7,362682,1.8333333333333333,0.7637626158259734,86.325,49.51416229645136,69.76012303340312,B - Worth Investing,High commercial potential
68315,42935,For Us Totally,Ambient,2013,3,819775,1.6666666666666667,1.1547005383792517,89.744,45.333333333333336,69.7592,B - Worth Investing,High commercial potential; Proven sales track record
75823,10798,Towering My Best Sick,Alternative,2001,6,97418,3.6666666666666665,1.0408329997330663,67.394,72.64816241512003,69.75837308680403,B - Worth Investing,Solid reviews
86752,11686,Dangerous Actual Substantial Reloaded Butter,Death Metal,2008,12,236411,0.6666666666666666,0.28867513459481287,96.2865,37.33333333333333,69.757575,B - Worth Investing,High commercial potential; Consensus among critics; Substantial content volume
74574,21875,Indonesia Former,Rap,2008,12,778468,0.6666666666666666,0.28867513459481287,96.2865,37.33333333333333,69.757575,B - Worth Investing,High commercial potential; Consensus among critics; Substantial content volume
71764,38230,Chrysler China Arabic,Pop,2010,7,13923,4.166666666666667,0.7637626158259734,59.045,82.8474956297847,69.75612303340313,B - Worth Investing,Critically acclaimed
26512,3324,Zebra Beautiful People Make it Massive,Indie,2010,7,473622,4.166666666666667,0.7637626158259734,59.045,82.8474956297847,69.75612303340313,B - Worth Investing,Critically acclaimed
29151,39369,Visible Nipples Goes Skoda,Live,2010,7,643365,4.166666666666667,0.7637626158259734,59.045,82.8474956297847,69.75612303340313,B - Worth Investing,Critically acclaimed
31469,32430,Territory Richer Mandarin Arabic Iran,Indie,2006,2,84470,2.0,1.3228756555322954,88.5985,46.72474768348053,69.75531145756625,B - Worth Investing,High commercial potential
41251,37878,Indonesia Typical,Pop-Rock,2006,2,115704,2.0,1.3228756555322954,88.5985,46.72474768348053,69.75531145756625,B - Worth Investing,High commercial potential
97130,31195,Eat Drink and Be Merry Algerian Legs Indonesia Waterbuck,Indie,2001,5,918818,3.6666666666666665,1.1547005383792515,66.825,73.33333333333333,69.75375,B - Worth Investing,Solid reviews; Proven sales track record
40398,27023,Ride Environmental Follow,Dance,2018,9,366241,2.8333333333333335,0.5773502691896258,73.097,65.66666666666667,69.75335000000001,B - Worth Investing,Balanced profile
44961,2822,My Mother Likes You More Than I,Trap,2001,12,967528,1.0,0.5,93.90950000000001,40.22649730810374,69.75214878864669,B - Worth Investing,High commercial potential; Consensus among critics; Substantial content volume; Proven sales track record
44364,40665,Raccoon Critical The,Death Metal,2001,12,992229,1.0,0.5,93.90950000000001,40.22649730810374,69.75214878864669,B - Worth Investing,High commercial potential; Consensus among critics; Substantial content volume; Proven sales track record
9493,4792,Pony You Ugly Green,Indie,2002,10,57391,1.6666666666666667,0.7637626158259734,87.6735,47.847495629784696,69.75179803340312,B - Worth Investing,High commercial potential
83340,3606,Cute That's my Frank Booth Not my,Rap,2002,10,789444,1.6666666666666667,0.7637626158259734,87.6735,47.847495629784696,69.75179803340312,B - Worth Investing,High commercial potential
16745,5979,Unfair Flippin,Indie,2002,10,569723,1.6666666666666667,0.7637626158259734,87.6735,47.847495629784696,69.75179803340312,B - Worth Investing,High commercial potential
337,29119,Impressive Conscious Darkness,Metal,2002,10,733463,1.6666666666666667,0.7637626158259733,87.6735,47.8474956297847,69.75179803340312,B - Worth Investing,High commercial potential
12850,29781,Paramedic Tutti i Frutti,Pop,2012,5,453664,2.3333333333333335,1.0408329997330663,81.5635,55.3148290817867,69.75159808680402,B - Worth Investing,High commercial potential
43043,41895,Minnie Moon known State of Pakistan,Alternative,2012,5,75797,2.3333333333333335,1.0408329997330663,81.5635,55.3148290817867,69.75159808680402,B - Worth Investing,High commercial potential
77148,5065,Magyar Hungarian Pleasant Shock Plate,Pop,2012,5,209681,2.3333333333333335,1.0408329997330663,81.5635,55.3148290817867,69.75159808680402,B - Worth Investing,High commercial potential
7682,45865,Lamb Tall My Worst,Rock,2012,5,560133,2.3333333333333335,1.0408329997330663,81.5635,55.3148290817867,69.75159808680402,B - Worth Investing,High commercial potential
769,41119,Saudi Catch Me From Italy Party,Unplugged,2001,7,221636,2.8333333333333335,1.0408329997330663,75.8355,62.3148290817867,69.75119808680401,B - Worth Investing,Balanced profile
73574,2583,My Visible Seafood Dancing,Heavy Metal,2001,7,632403,2.8333333333333335,1.0408329997330663,75.8355,62.3148290817867,69.75119808680401,B - Worth Investing,Balanced profile
