ID,Artist_ID,Album_Title,Genre,Year,Tracks,Sales,Avg_Rating,Controversy_Std,Sales_Potential_Score,Artistic_Value_Score,Composite_Score,Investment_Grade,Recommendation
80723,28528,Medalion Hijazi Arms Deep Down the,Heavy Metal,2003,7,696355,4.5,0.0,87.40400000000001,93.0,89.9222,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
97287,41871,Running Hebrew Wand,Rock,2001,4,712077,4.666666666666667,0.28867513459481287,87.131,93.33333333333333,89.92205000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
43103,33237,Manager Iceland Indonesia Environmental,K-Pop,2007,2,788961,4.333333333333333,0.28867513459481287,91.469,88.0,89.90795,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
28536,11471,Kia Hills,Black Metal,2018,3,884156,4.0,0.0,93.104,86.0,89.9072,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics; Proven sales track record
41598,29239,Algerian Dongfeng Of Final Forget It,Progressive,2013,4,586169,4.0,0.0,93.07600000000001,86.0,89.89180000000002,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
41345,49734,Give me Cute A Quiet Manager I Ain't No,Lounge,2002,3,135452,4.333333333333333,0.28867513459481287,91.43,88.0,89.88650000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
5585,37773,My Big Huge Piece Of Fiat,Punk,2002,2,691316,3.5,0.0,98.761,79.0,89.86855,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
96689,22836,Unhappy,Latino,2011,2,903908,4.833333333333333,0.28867513459481287,85.6485,95.0,89.856675,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics; Proven sales track record
67712,3197,Middle School Teacher I'm Da Real Nervous,Pop-Rock,2011,2,233822,4.833333333333333,0.28867513459481287,85.6485,95.0,89.856675,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
2840,24169,More Miss Just For ME,Rock,2006,3,440466,4.833333333333333,0.28867513459481287,85.611,95.0,89.83605,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
74169,36981,Squirrel Loves Dodge Primrose Familiar,Brit-Pop,2001,4,809277,4.833333333333333,0.28867513459481287,85.538,95.0,89.7959,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics; Proven sales track record
2032,21406,I'm On Instagram Puma,Pop-Rock,2004,2,900580,3.5,0.0,98.587,79.0,89.77285,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics; Proven sales track record
69993,13719,Son Lover You Look Like Next to Manager,Latino,2007,2,229855,4.166666666666667,0.28867513459481287,92.5145,86.33333333333334,89.73297500000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
5304,15838,Psychedelic Way,Boy Band,2007,2,959383,4.166666666666667,0.28867513459481287,92.5145,86.33333333333334,89.73297500000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics; Proven sales track record
50530,41901,Lover Arabic Below the High,Pop-Rock,2012,2,674035,4.666666666666667,0.28867513459481287,86.76,93.33333333333333,89.718,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
42780,10443,Guttural,Parody,2012,2,473705,4.666666666666667,0.28867513459481287,86.76,93.33333333333333,89.718,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
38535,29201,My Fluffy Running,Rap,2012,2,151450,4.666666666666667,0.28867513459481287,86.76,93.33333333333333,89.718,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
42268,6517,Don't Talk to Deaf Inside Out,Pop-Rock,2012,2,104202,4.666666666666667,0.28867513459481287,86.76,93.33333333333333,89.718,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
76683,39091,In the Sky Aggressive The Tata Motors,Pop,2012,2,612708,4.666666666666667,0.28867513459481287,86.76,93.33333333333333,89.718,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
9284,18619,Jeep Deep Down the Ugly Running Around Like a,Unplugged,2014,5,692354,4.5,0.0,87.02499999999999,93.0,89.71375,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
47001,1611,Pure Of Obviously,Death Metal,2009,5,3961,4.0,0.0,92.717,86.0,89.69435000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
74470,47834,Arkansas Of Love,Rock,2008,2,728773,4.333333333333333,0.28867513459481287,91.059,88.0,89.68245,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
34202,30527,Chip Red Talented Dancer Minnie Moon,Indie,2004,7,689633,4.5,0.0,86.94800000000001,93.0,89.6714,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
36556,3443,Pencil Of Death Explains Sin,Black Metal,2002,4,832565,4.666666666666667,0.28867513459481287,86.6735,93.33333333333333,89.67042500000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics; Proven sales track record
18435,21907,Matteo Caddilac Marcota Bike,Metal,2002,4,968075,4.666666666666667,0.28867513459481287,86.6735,93.33333333333333,89.67042500000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics; Proven sales track record
7371,18340,Miami Dream Messy In the Sky Relax Expelli Armus,Dance,2003,3,881889,4.333333333333333,0.28867513459481287,91.03,88.0,89.66650000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics; Proven sales track record
95065,23305,Lover Practical,Pop-Rock,2001,3,473258,3.5,0.0,98.336,79.0,89.63480000000001,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
37872,29583,Hope Kicking your Aggressive,Pop,2015,5,255953,5.0,0.0,81.1245,100.0,89.618475,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
52785,21151,Final Lamb Sacrifice Toyota,Death Metal,2015,5,295227,5.0,0.0,81.1245,100.0,89.618475,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
56679,21280,Malaysian History Of Finland,Techno,2010,6,194794,5.0,0.0,81.07,100.0,89.58850000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
32199,33781,Better Have Morbido,Unplugged,2008,2,798235,4.166666666666667,0.28867513459481287,92.218,86.33333333333334,89.56990000000002,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
39022,17243,Robbers Car,Live,2012,2,812073,4.833333333333333,0.28867513459481287,85.0955,95.0,89.552525,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics; Proven sales track record
54885,36295,Bertie Crying for the,Lounge,2012,2,773173,4.833333333333333,0.28867513459481287,85.0955,95.0,89.552525,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
60277,33294,Forever Good Big For You,Pop,2003,3,804643,4.166666666666667,0.28867513459481287,92.1805,86.33333333333334,89.54927500000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics; Proven sales track record
11005,32210,Kia Hills Direful Indonesia Below the Childcare worker,Metal,2003,3,622164,4.166666666666667,0.28867513459481287,92.1805,86.33333333333334,89.54927500000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
4036,1648,Fear Lover At Home Boy,Jazz,2007,3,322192,4.833333333333333,0.28867513459481287,85.051,95.0,89.52805000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
53419,49147,Administrator Story of Civil Boring The Baddest Female,Lounge,2010,5,522170,4.0,0.0,92.389,86.0,89.51395,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
952,12272,Need Mandarin Chameleon That's my Boring,Deep House,2003,3,181211,3.5,0.0,98.10799999999999,79.0,89.5094,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
61041,12587,I Ain't No,Indie,2005,6,287194,4.0,0.0,92.367,86.0,89.50185000000002,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
72618,9025,Matter Dancing Moves Bosnia and Herzegovina,Rock,2002,4,236103,4.833333333333333,0.28867513459481287,85.003,95.0,89.50165000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
76196,31212,FAW Alleged Boys,Gospel,2009,2,225735,4.333333333333333,0.28867513459481287,90.711,88.0,89.49105,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
88563,17183,Ugly Former Maximus,Live,2000,7,604332,4.0,0.0,92.341,86.0,89.48755,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
16117,30571,Candy Stars For my Lovers,Pop,2013,2,612458,4.666666666666667,0.28867513459481287,86.234,93.33333333333333,89.42869999999999,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
76925,17450,The,Deep House,2009,2,547485,4.166666666666667,0.28867513459481287,91.886,86.33333333333334,89.38730000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
54461,575,Matteo Veterinarian Boring Summer Country,Rap,2009,2,223318,4.166666666666667,0.28867513459481287,91.886,86.33333333333334,89.38730000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
95487,16995,Maruti Suzuki Unable,Hard Rock,2009,2,421244,4.166666666666667,0.28867513459481287,91.886,86.33333333333334,89.38730000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
276,8431,Amore Dolor,Latino,2003,4,84426,4.666666666666667,0.28867513459481287,86.136,93.33333333333333,89.3748,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
34914,18621,Weak Traditional Uzbekistan Legs Morbido,Parody,2000,8,696624,4.5,0.0,86.37899999999999,93.0,89.35845,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
96591,17401,Majestic Maria,Pop,2006,6,103896,4.0,0.0,92.05499999999999,86.0,89.33025,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
80636,2963,Popular Of Rock My Asset Engineer Infiniti,Parody,2006,3,73424,3.5,0.0,97.718,79.0,89.29490000000001,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
67134,31026,You Are the Jeep of My Corason,Latino,2010,2,514772,4.333333333333333,0.28867513459481287,90.323,88.0,89.27765,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
32768,6970,The Wand Annoying Shy,Compilation,2000,4,274137,4.333333333333333,0.28867513459481287,90.2475,88.0,89.23612500000002,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
55416,9594,The Delightful Heroes of Wales Sing Shop Suzuki,Holy Metal,2000,4,623627,4.333333333333333,0.28867513459481287,90.2475,88.0,89.23612500000002,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
54739,27007,Mad Turkey Uzbekistan,Punk,2002,4,531539,3.5,0.0,97.556,79.0,89.20580000000001,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
23547,27452,Lovers Of Love,Indie,2010,2,606167,4.166666666666667,0.28867513459481287,91.538,86.33333333333334,89.19590000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
58630,4543,Califiornia Sings Psychological A Quiet Drived,J-Rock,2003,4,852527,4.833333333333333,0.28867513459481287,84.42699999999999,95.0,89.18485,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics; Proven sales track record
54370,8826,Dutch Embarrassed,Ambient,2001,8,38212,5.0,0.0,80.319,100.0,89.17545000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
2877,41030,Of Love Way,Electro-Pop,2017,4,499986,4.0,0.0,91.769,86.0,89.17295000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
39716,3099,Citroën Pony Of Cabesa,Latino,2005,3,650367,4.166666666666667,0.28867513459481287,91.493,86.33333333333334,89.17115000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
89549,19567,Down into the Obviously,Indie,2001,2,83384,3.8333333333333335,0.2886751345948129,95.846,81.0,89.1653,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
7631,16921,Serious Indonesian Stews,Brit-Pop,2014,2,113036,4.666666666666667,0.28867513459481287,85.74000000000001,93.33333333333333,89.15700000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
69450,550,Accountant,Trap,2000,4,888545,4.166666666666667,0.28867513459481287,91.4505,86.33333333333334,89.14777500000002,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics; Proven sales track record
49361,10068,Mare Eleven Difficult Down,Rap,2000,4,331844,4.166666666666667,0.28867513459481287,91.4505,86.33333333333334,89.14777500000002,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
64612,14340,So Intuitive Dolls Direful Panda,Electro-Pop,2007,6,621446,4.0,0.0,91.712,86.0,89.14160000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
38291,14838,Mental Rat Conscious Stand Miss,Indie,2009,3,172898,4.666666666666667,0.28867513459481287,85.6775,93.33333333333333,89.122625,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
56920,38713,I Ain't No,Progressive,2009,3,771628,4.666666666666667,0.28867513459481287,85.6775,93.33333333333333,89.122625,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
2054,10019,Bangla In the Sky,Unplugged,2009,3,676036,4.666666666666667,0.28867513459481287,85.6775,93.33333333333333,89.122625,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
79909,18158,Bislama Asleep First to Mandarin,Holy Metal,2009,3,920720,4.666666666666667,0.28867513459481287,85.6775,93.33333333333333,89.122625,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics; Proven sales track record
38931,30238,The Green Soup,Pop,2004,4,437390,4.666666666666667,0.28867513459481287,85.6375,93.33333333333333,89.10062500000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
78454,46519,I Love Your Girl,Boy Band,2004,4,678232,4.666666666666667,0.28867513459481287,85.6375,93.33333333333333,89.10062500000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
32099,48110,Bless Pharmacist,Country,2001,8,456605,4.5,0.0,85.847,93.0,89.06585000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
7537,43038,Tata Motors Unlikely Pakistan Wine,Pop,2011,2,332601,4.333333333333333,0.28867513459481287,89.92750000000001,88.0,89.06012500000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
23165,28294,My Life La Moglie del I Ain't No Don't Talk to Manager,Pop-Rock,2011,2,748655,4.333333333333333,0.28867513459481287,89.92750000000001,88.0,89.06012500000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
79057,47677,Noodles Wonderful Pharmacist Egypt Car,Live,2011,2,387981,4.333333333333333,0.28867513459481287,89.92750000000001,88.0,89.06012500000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
12775,24280,Scarce Developer Indonesia Practical,Alternative,2011,2,223153,4.333333333333333,0.28867513459481287,89.92750000000001,88.0,89.06012500000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
88409,39005,Javanese,Unplugged,2009,3,626277,3.5,0.0,97.286,79.0,89.05730000000001,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
2294,2596,Goodbye my Old,Country,2004,4,138771,3.5,0.0,97.2695,79.0,89.048225,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
98509,17239,Direful Important I'm Engineer Turkish,Heavy Metal,2004,4,535511,3.5,0.0,97.2695,79.0,89.048225,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
70040,32819,Friendly Arrange Heat Vauxhall French,Hard Rock,2002,2,274896,3.8333333333333335,0.2886751345948129,95.6325,81.0,89.047875,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
23774,30835,Headless Chicken Hungry,Hard Rock,2002,2,312133,3.8333333333333335,0.2886751345948129,95.6325,81.0,89.047875,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
37293,29178,To My Beloved Inner Star Eli,Unplugged,2006,3,145675,4.333333333333333,0.28867513459481287,89.893,88.0,89.04115000000002,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
27725,12809,Information My Asset Adjoining Ford,Rock,2015,2,951439,3.5,0.0,97.1375,79.0,88.97562500000001,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics; Proven sales track record
29782,35247,Honor MINI Honda Don't Talk to,Rock,2015,2,442416,3.5,0.0,97.1375,79.0,88.97562500000001,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
53557,46344,Alan Skoda Believe,Dance,2011,2,52334,4.166666666666667,0.28867513459481287,91.1335,86.33333333333334,88.97342500000002,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
3439,37422,Glossy War,Rock,2011,2,890069,4.166666666666667,0.28867513459481287,91.1335,86.33333333333334,88.97342500000002,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics; Proven sales track record
77566,23775,Unhappy,Pop,2000,2,326107,4.5,0.5,88.7605,89.22649730810375,88.97019878864668,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
38368,14035,Cow Terrible,Pop,2000,2,217637,4.5,0.5,88.7605,89.22649730810375,88.97019878864668,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
3620,29683,Yesterday,Western,2005,4,669444,3.5,0.0,97.107,79.0,88.95885000000001,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
74484,9247,Don't You Spoon Car Steel,Brit-Pop,2000,5,228302,3.5,0.0,97.092,79.0,88.95060000000001,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
8125,26608,I Gotta Feeling Finnish Lovers Morocco,K-Pop,2006,3,352414,4.166666666666667,0.28867513459481287,91.08800000000001,86.33333333333334,88.94840000000002,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
77872,2531,Catch me Matteo Or Fire,Rap,2013,5,947659,4.0,0.0,91.352,86.0,88.9436,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics; Proven sales track record
19651,24343,Minangkabau Minnie Moon Talented Of Death Reasonable,Rap,2003,2,952097,3.8333333333333335,0.2886751345948129,95.409,81.0,88.92495000000001,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics; Proven sales track record
83137,20548,Sheet Of Love Lamacorno Fearsome Paramedic,Pop,2003,2,645029,3.8333333333333335,0.2886751345948129,95.409,81.0,88.92495000000001,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
74126,41667,Aggressive Indonesia Is as My Loves,Progressive,2003,2,386959,3.8333333333333335,0.2886751345948129,95.409,81.0,88.92495000000001,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
14776,32710,Magic Does Principale,Live,2008,6,990025,4.0,0.0,91.315,86.0,88.92325,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics; Proven sales track record
99121,33090,Financial As Finding Netherlands Of Lover,Rap,2001,4,657310,4.166666666666667,0.28867513459481287,91.039,86.33333333333334,88.92145000000002,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
91739,27036,Goodbye my Old Aggressive Lose Control,Pop,2012,6,778805,5.0,0.0,79.803,100.0,88.89165,S - Must Sign,Critically acclaimed; Consensus among critics
61069,37112,You are My Seafood Secret,Pop,2011,3,952295,3.5,0.0,96.975,79.0,88.88625,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics; Proven sales track record
24854,19232,Elementale Next to,Punk,2000,2,257367,3.6666666666666665,0.2886751345948129,96.6735,79.33333333333333,88.87042500000001,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
94611,38118,Boys Wipe Make It,Rap,2000,2,94436,3.6666666666666665,0.2886751345948129,96.6735,79.33333333333333,88.87042500000001,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
59395,29091,Dutch,Live,2007,7,533582,5.0,0.0,79.73599999999999,100.0,88.8548,S - Must Sign,Critically acclaimed; Consensus among critics
15254,24934,The Dolphin I Used To Be,Indie,2012,2,504217,4.333333333333333,0.28867513459481287,89.534,88.0,88.84370000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
5593,39187,Falling Lemon Loves In the Sky,Indie,2012,6,795364,4.5,0.0,85.424,93.0,88.8332,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
74600,5021,Tiny Wine Lover Central,Boy Band,2007,3,818020,4.333333333333333,0.28867513459481287,89.4915,88.0,88.820325,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics; Proven sales track record
47570,8683,Don't Forget Me Malaysia,Retro,2007,3,126548,4.333333333333333,0.28867513459481287,89.4915,88.0,88.820325,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
83073,4398,MINI Speed,Ambient,2004,2,272889,3.8333333333333335,0.2886751345948129,95.195,81.0,88.80725000000001,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
1613,19133,Legalization Miss Johnson Distance,Black Metal,2005,4,926153,4.666666666666667,0.28867513459481287,85.08,93.33333333333333,88.79400000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics; Proven sales track record
68552,28672,Driving the,Parody,2012,2,925120,4.166666666666667,0.28867513459481287,90.783,86.33333333333334,88.78065000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics; Proven sales track record
27792,19853,Under the Same Starbuck,Compilation,2012,2,20548,4.166666666666667,0.28867513459481287,90.783,86.33333333333334,88.78065000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
19861,23483,Ermine About I Ain't No Mandarin,Punk,2012,2,296358,4.166666666666667,0.28867513459481287,90.783,86.33333333333334,88.78065000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
58228,5645,Forever Good Big For You,Pop,2002,5,497328,3.5,0.0,96.765,79.0,88.77075,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
65354,42798,Indonesian Arrange Believe Zinc Mad,Punk,2002,8,894924,4.5,0.0,85.31,93.0,88.7705,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics; Proven sales track record
77249,32604,Elementale Audi To my Best The,Rock,2000,5,295318,4.666666666666667,0.28867513459481287,85.03399999999999,93.33333333333333,88.7687,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
87903,30251,Sufficient Dreamed Connect Prince Of In the Sky,Pop,2000,5,77204,4.666666666666667,0.28867513459481287,85.03399999999999,93.33333333333333,88.7687,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
8786,21496,Impressive Hungary Chip,Death Metal,2000,5,758721,4.666666666666667,0.28867513459481287,85.03399999999999,93.33333333333333,88.7687,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
40435,26842,Counselor Morbido Forget It,Country,2001,2,241529,3.6666666666666665,0.2886751345948129,96.4775,79.33333333333333,88.76262500000001,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
30777,31053,No Human Are You My Distinct Of Love,Ambient,2001,2,770342,3.6666666666666665,0.2886751345948129,96.4775,79.33333333333333,88.76262500000001,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
90548,31658,Huge Of Several Impressive,Live,2007,3,736949,4.166666666666667,0.28867513459481287,90.744,86.33333333333334,88.75920000000002,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
74965,48677,Echo,Ambient,2002,4,673824,4.166666666666667,0.28867513459481287,90.697,86.33333333333334,88.73335000000002,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
48599,36868,Lincoln,Rap,2014,5,433826,4.0,0.0,90.968,86.0,88.73240000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
18826,9511,Don't Talk To Moe Horses,J-Rock,2001,2,750797,4.5,0.5,88.31949999999999,89.22649730810375,88.72764878864669,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
86045,32328,Don't Talk to Powerful Secretary In the Sky,Punk,2001,2,219171,4.5,0.5,88.31949999999999,89.22649730810375,88.72764878864669,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
80123,30039,Finland Engineer The Streets,Trap,2009,6,778225,4.0,0.0,90.9405,86.0,88.717275,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
71551,45392,Elk,Indie,2009,6,895547,4.0,0.0,90.9405,86.0,88.717275,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics; Proven sales track record
81659,16263,Elk Joy Talented Lion,Indietronica,2013,3,123963,3.5,0.0,96.611,79.0,88.68605000000001,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
78703,30413,Of Love My Fluffy Human,Trap,2008,4,434475,3.5,0.0,96.595,79.0,88.67725000000002,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
81520,21698,So Sad or So Mad As Willing Of Love,Death Metal,2005,2,868593,3.8333333333333335,0.2886751345948129,94.948,81.0,88.6714,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics; Proven sales track record
42576,24774,Eland Bug Abuse Sweden,Indie,2002,2,181954,3.6666666666666665,0.2886751345948129,96.296,79.33333333333333,88.6628,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
71897,28072,Sweden Stand Pony Miss Bangladesh,Pop-Rock,2000,3,914514,3.8333333333333335,0.2886751345948129,94.92399999999999,81.0,88.6582,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics; Proven sales track record
88144,28706,Detailed,Deep House,2019,2,444218,3.5,0.0,96.43,79.0,88.58650000000002,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
13745,10187,High Eastern,Indie,2014,3,746789,3.5,0.0,96.414,79.0,88.57770000000001,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
1387,45225,Find Support Uzbekistan,Rock,2003,4,794020,4.333333333333333,0.28867513459481287,89.0425,88.0,88.573375,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
72751,45385,Way Computer Systems Cute Honored Pencil,Latino,2003,4,927691,4.333333333333333,0.28867513459481287,89.0425,88.0,88.573375,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics; Proven sales track record
34625,14418,Lovers Sudden Chameleon Nervous Sister,Trap,2003,2,780607,3.6666666666666665,0.2886751345948129,96.11800000000001,79.33333333333333,88.56490000000001,S - Must Sign,Solid reviews; High commercial potential; Consensus among critics
94610,34318,The Pony Goes,Deep House,2013,2,206518,4.166666666666667,0.28867513459481287,90.387,86.33333333333334,88.56285000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
69991,6769,Lover Visible Lovers,Indietronica,2005,4,823545,4.833333333333333,0.28867513459481287,83.286,95.0,88.5573,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics; Proven sales track record
39691,19823,Unicorn Advisor Driving the Inside Out,Pop-Rock,2005,4,46273,4.833333333333333,0.28867513459481287,83.286,95.0,88.5573,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
51789,42863,Miss Johnson Nice Lover Alpaca,Brit-Pop,2005,4,405289,4.833333333333333,0.28867513459481287,83.286,95.0,88.5573,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
79863,49015,Bless Don't Talk to My Old Event Planner Legs,Pop,2005,4,220446,4.833333333333333,0.28867513459481287,83.286,95.0,88.5573,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
4820,30222,Arrange Hear To Death,Trap,2005,4,64883,4.833333333333333,0.28867513459481287,83.286,95.0,88.5573,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
18379,41227,Lexus,Dance,2016,2,63162,4.666666666666667,0.28867513459481287,84.6345,93.33333333333333,88.54897500000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
19385,728,Cause Weak Lawyer,Indie,2016,2,851484,4.666666666666667,0.28867513459481287,84.6345,93.33333333333333,88.54897500000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics; Proven sales track record
94477,5579,Human You're Gonna Goodbye my Old Dentist,Metal,2008,3,430543,4.166666666666667,0.28867513459481287,90.352,86.33333333333334,88.54360000000001,S - Must Sign,Critically acclaimed; High commercial potential; Consensus among critics
